id;district_id;place_name;street_address;address_locality;created_at;updated_at;deleted_at
756;110101;Boulevard Club;Camino a huacachina S/N, Ica, Peru;Camino a huacachina S/N, Ica, Peru - ICA;5/03/2025 12:15;5/03/2025 12:15;NULL
757;110113;Estadio Municipal;NULL;TATE - ICA;5/03/2025 12:46;5/03/2025 12:46;NULL
758;250402;Complejo Deportivo Fernando Muchachito Guerrero;NULL;TALARA - PIURA;5/03/2025 15:33;5/03/2025 15:33;NULL
759;20101;Centro de Convenciones Villa Zevallos;AV. MARIO ZEVALLOS N° 006 - ESPALDAS PNP TACLLAN;AV. MARIO ZEVALLOS N° 006 - ESPALDAS PNP TACLLAN - HUARAZ - ÁNCASH;5/03/2025 17:25;7/03/2025 16:48;NULL
760;21101;LOCAL MINI COLISEO I.G.V;NULL;HUARMEY - ÁNCASH;7/03/2025 12:42;7/03/2025 12:42;NULL
761;250105;Campo Ferial de Yarinacocha;NULL;YARINACOCHA - UCAYALI;7/03/2025 17:29;7/03/2025 17:29;NULL
762;150117;PARQUE ZONAL LLOQUE YUPANQUI;NULL;LOS OLIVOS - LIMA;10/03/2025 11:47;10/03/2025 11:47;NULL
763;150122;CALLE GUSTAVO BEGAZO 177;NULL;MIRAFLORES - LIMA;10/03/2025 16:37;10/03/2025 16:37;NULL
764;110101;Aquatica Pool Park;Ayabaca 1270;Ayabaca 1270 - ICA;10/03/2025 17:22;10/03/2025 17:22;NULL
765;150101;TEATRO SEGURA;Jr. Huancavelica Nº 251;Jr. Huancavelica Nº 251 - LIMA;11/03/2025 11:10;11/03/2025 11:10;NULL
766;200101;LAS DOS JARRAS;Av. Sanchez Cerro #2970, DISTRITO 26 de Octubre;Av. Sanchez Cerro #2970, DISTRITO 26 de Octubre - PIURA;12/03/2025 09:31;12/03/2025 09:31;NULL
767;150101;TEATRO SEGURA - SALA ALZEDO;Jr. Huancavelica N° 251;Jr. Huancavelica N° 251 - LIMA;12/03/2025 12:03;12/03/2025 12:03;NULL
768;40101;EL WECCO COMUNIDAD;Av. Parra 207;Av. Parra 207 - AREQUIPA;12/03/2025 13:10;12/03/2025 13:10;NULL
769;200101;CASINO MILITAR;NULL;PIURA;13/03/2025 14:40;13/03/2025 14:40;NULL
770;150112;BLUE FIESTA TOTAL;CALLE 1 MZ A LT 37;CALLE 1 MZ A LT 37 - INDEPENDENCIA - LIMA;18/03/2025 09:40;18/03/2025 09:40;NULL
771;150112;SEXTO BAR;AV ALFREDO MENDIOLA S/N;AV ALFREDO MENDIOLA S/N - INDEPENDENCIA - LIMA;18/03/2025 11:20;18/03/2025 11:20;NULL
772;150801;Explanada del Estadio Municipal Segundo Aranda Torres;NULL;HUACHO - LIMA;18/03/2025 14:22;18/03/2025 14:22;NULL
773;230108;Quinta San Fernando;Óvalo Pocollay;Óvalo Pocollay - POCOLLAY - TACNA;18/03/2025 16:31;18/03/2025 16:31;NULL
774;30101;LAS ARENAS DE AZURIN;AV. ARENAS;AV. ARENAS - ABANCAY - APURÍMAC;19/03/2025 16:01;19/03/2025 16:01;NULL
775;150801;MAMBOO;Av. La Paz 411;Av. La Paz 411 - HUACHO - LIMA;20/03/2025 10:56;20/03/2025 10:56;NULL
776;150125;LA PICHANGUITA DE SILVERIO URBINA;Av. Jose Saco Rojas - KM. 2.5 Santa Ines Carabayllo;Av. Jose Saco Rojas - KM. 2.5 Santa Ines Carabayllo - PUENTE PIEDRA - LIMA;20/03/2025 11:16;20/03/2025 11:16;NULL
777;120114;CALEZA REAL;Av. Mariscal Castilla 1860;Av. Mariscal Castilla 1860 - EL TAMBO - JUNÍN;20/03/2025 13:16;20/03/2025 13:16;NULL
778;40101;EL QUINQUÉ;Urb. Adepa Mz. L LT. 25;Urb. Adepa Mz. L LT. 25 - AREQUIPA;20/03/2025 15:01;20/03/2025 15:01;NULL
779;211101;LA OVEJA NEGRA;Jr. Loreto 115B, Piso 2;Jr. Loreto 115B, Piso 2 - JULIACA - PUNO;20/03/2025 15:06;20/03/2025 15:06;NULL
780;210101;ECCOS RESTOBAR;Jr. Grau 137 Cercado;Jr. Grau 137 Cercado - PUNO;20/03/2025 15:11;20/03/2025 15:11;NULL
781;150115;Estadio Alejandro Villanueva;Av. Isabel la Católica 821, La Victoria 15033;Av. Isabel la Católica 821, La Victoria 15033 - LA VICTORIA - LIMA;21/03/2025 16:51;21/03/2025 16:51;NULL
782;100601;CAMPO DEPORTIVO ALIAGA TINGO MARIA;NULL;RUPA-RUPA - HUÁNUCO;22/03/2025 11:34;22/03/2025 11:34;NULL
783;110401;EXPLANADA FOURSHI;Av. Grau S/N Palpa;Av. Grau S/N Palpa - PALPA - ICA;25/03/2025 11:33;25/03/2025 11:33;NULL
784;20101;HAKUNA MATATA;Psj Jesús Morales 977;Psj Jesús Morales 977 - HUARAZ - ÁNCASH;26/03/2025 14:32;26/03/2025 14:32;NULL
785;150103;GIGANTE COMPLEJO ANGARES;KM 15 1/2 Carretera Central;KM 15 1/2 Carretera Central - ATE - LIMA;27/03/2025 12:49;27/03/2025 12:49;NULL
786;40307;FRONTIS DEL ESTADIO MUNICIPAL;NULL;CHALA - AREQUIPA;29/03/2025 09:45;29/03/2025 09:45;NULL
787;150132;CENTRO SOCIAL MOLLEPATA;Av. Las Lomas, 610;Av. Las Lomas, 610 - SAN JUAN DE LURIGANCHO - LIMA;29/03/2025 10:12;29/03/2025 10:12;NULL
788;90101;CAMPO FERIAL;Callqui Chico;Callqui Chico - HUANCAVELICA;31/03/2025 12:22;31/03/2025 12:22;NULL
789;130201;ANEXO ROMA;Loza Chicago;Loza Chicago - ASCOPE - LA LIBERTAD;1/04/2025 15:33;1/04/2025 15:33;NULL
790;110201;Estadio Balconcito;NULL;CHINCHA ALTA - ICA;2/04/2025 10:36;2/04/2025 10:36;NULL
791;120101;Centro de Convenciones VIRGO;Av. Giraldez 1081;Av. Giraldez 1081 - HUANCAYO - JUNÍN;2/04/2025 11:32;2/04/2025 11:32;NULL
792;130701;CAMPO FERIAL MANSICHE;NULL;SAN PEDRO DE LLOC - LA LIBERTAD;3/04/2025 09:36;3/04/2025 09:36;NULL
793;150112;Teatro Plaza Norte;Cruce Panamericana Norte, Av. Tomás Valle;Cruce Panamericana Norte, Av. Tomás Valle - INDEPENDENCIA - LIMA;3/04/2025 09:46;3/04/2025 09:46;NULL
794;130702;EX MOLINO LA CALERA;NULL;GUADALUPE - LA LIBERTAD;3/04/2025 09:47;3/04/2025 09:47;NULL
795;170101;EXPLANADA ESTADIO IPD - Puerto Maldonado;Av. Ernesto Rivero Cdra 13;Av. Ernesto Rivero Cdra 13 - TAMBOPATA - MADRE DE DIOS;3/04/2025 10:06;3/04/2025 10:06;NULL
796;150133;Explanada Mall del Sur;NULL;SAN JUAN DE MIRAFLORES - LIMA;8/04/2025 10:12;8/04/2025 10:12;NULL
797;150115;La Flor de la Canela;Av. Nicolás Arriola 155 (Cruce con Javier Prado);Av. Nicolás Arriola 155 (Cruce con Javier Prado) - LA VICTORIA - LIMA;8/04/2025 10:50;8/04/2025 10:50;NULL
798;140304;Restaurante campestre 3y;Tomas Arellano N°500;Tomas Arellano N°500 - JAYANCA - LAMBAYEQUE;8/04/2025 15:37;8/04/2025 15:37;NULL
799;60101;PARADA 90'S;Vía de evitamiento Norte 2252;Vía de evitamiento Norte 2252 - CAJAMARCA;8/04/2025 15:50;8/04/2025 15:50;NULL
800;50101;Complejo San Luis;Av. Cusco 528;Av. Cusco 528 - AYACUCHO;9/04/2025 11:36;9/04/2025 11:36;NULL
801;150104;EL ROBLE DE BARRANCO;Psje. Sanchez Carrión;Psje. Sanchez Carrión - BARRANCO - LIMA;9/04/2025 13:32;9/04/2025 13:32;NULL
802;150104;Playa Barranquito S/N Circuito de Playas;NULL;BARRANCO - LIMA;9/04/2025 15:44;9/04/2025 15:44;NULL
803;150104;Rustica Barranco;Playa Barranquito S/N Circuito de Playas;Playa Barranquito S/N Circuito de Playas - BARRANCO - LIMA;9/04/2025 15:44;9/04/2025 15:44;NULL
804;150104;Rustica Costa Verde;Playa Barranquito S/N Circuito de Playas;Playa Barranquito S/N Circuito de Playas - BARRANCO - LIMA;9/04/2025 17:08;9/04/2025 17:08;NULL
805;150103;LOZA DEPORTIVA LAS AMÉRICAS;NULL;ATE - LIMA;10/04/2025 11:36;10/04/2025 11:36;NULL
806;140101;DON JOSÉ;ZAÑA;ZAÑA - CHICLAYO - LAMBAYEQUE;10/04/2025 14:18;10/04/2025 14:18;NULL
807;160101;COMPLEJO CNI;NULL;IQUITOS - LORETO;10/04/2025 14:43;10/04/2025 14:43;NULL
808;160101;ZWIE NAUTA TOURS;NULL;IQUITOS - LORETO;10/04/2025 14:58;10/04/2025 14:58;NULL
809;140101;ESTACIÓN ROCK;Av. Santa Victoria 688;Av. Santa Victoria 688 - CHICLAYO;11/04/2025 09:15;11/04/2025 09:15;NULL
810;150108;Mercado San Pedro;Tupac de Villa;Tupac de Villa - CHORRILLOS - LIMA;12/04/2025 09:14;12/04/2025 09:14;NULL
811;130101;El mejor local;NULL;TRUJILLO - LA LIBERTAD;12/04/2025 10:18;12/04/2025 10:18;NULL
812;80101;El mejor local;NULL;CUSCO;12/04/2025 10:19;12/04/2025 10:19;NULL
813;150132;CENTRO RECREACIONAL VILCANOTA;Av. Los Ciruelos 443;Av. Los Ciruelos 443 - SAN JUAN DE LURIGANCHO - LIMA;12/04/2025 11:30;12/04/2025 11:30;NULL
814;150106;Mercado Mayorista Valle Chillon;NULL;CARABAYLLO - LIMA;12/04/2025 12:46;12/04/2025 12:46;NULL
815;90101;Estadio Calqui Chico;NULL;HUANCAVELICA;12/04/2025 12:57;12/04/2025 12:57;NULL
816;150103;Estadio Monumental U Marathon;NULL;ATE - LIMA;15/04/2025 10:08;15/04/2025 14:18;NULL
817;40102;Complejo Arequipa;NULL;ALTO SELVA ALEGRE - AREQUIPA;15/04/2025 14:58;15/04/2025 14:58;NULL
818;150114;DISCOTECA ESPECTACULOS GUSTAVO;Cruce de Av. Separadora Industrial con los Frutales;Cruce de Av. Separadora Industrial con los Frutales - LA MOLINA - LIMA;15/04/2025 15:16;15/04/2025 15:16;NULL
819;110305;Los Ayacuchanos;Subida Nueva Villa;Subida Nueva Villa - VISTA ALEGRE - ICA;16/04/2025 16:27;16/04/2025 16:27;NULL
820;150118;MIA CHOSICA;Av. Lima Sur #945;Av. Lima Sur #945 - LURIGANCHO - LIMA;21/04/2025 14:50;21/04/2025 14:50;NULL
821;21801;La Cochera;Recreo Campestre;Recreo Campestre - CHIMBOTE - ÁNCASH;21/04/2025 15:57;21/04/2025 15:57;NULL
822;150112;11:11 CLUB;Av. Gerardo Unger 3415;Av. Gerardo Unger 3415 - INDEPENDENCIA - LIMA;21/04/2025 16:33;21/04/2025 16:33;NULL
823;190101;EYFFER DISCOTEC;Av. El Minero N°546 - Cerro de Pasco;Av. El Minero N°546 - Cerro de Pasco - CHAUPIMARCA - PASCO;22/04/2025 13:32;22/04/2025 13:32;NULL
824;130101;Oceanía Restobar;Cruce Av. El Cortijo con Av. Metropolitana;Cruce Av. El Cortijo con Av. Metropolitana - TRUJILLO - LA LIBERTAD;22/04/2025 17:02;22/04/2025 17:02;NULL
825;200801;ESTADIO DE CHEPITO BERNAL;NULL;SECHURA - PIURA;24/04/2025 16:11;25/04/2025 09:37;NULL
826;150141;TRUCK PARK;Portocarrero 344;Portocarrero 344 - SURQUILLO - LIMA;24/04/2025 16:26;24/04/2025 16:26;NULL
827;80101;Centro de Eventos PATA PATA;Costado de los Bomberos San Jeronimo;Costado de los Bomberos San Jeronimo - CUSCO;24/04/2025 17:48;24/04/2025 17:48;NULL
828;150123;ESTADIO MUNICIPAL MANCHAY;NULL;PACHACAMAC - LIMA;29/04/2025 11:31;29/04/2025 11:31;NULL
829;150104;TEATRO BOULEVARD;Pasaje Sánchez Carrión 116;Pasaje Sánchez Carrión 116 - BARRANCO - LIMA;29/04/2025 12:54;29/04/2025 12:54;NULL
830;40101;Fundo El Rosal;Av. Talara S/N;Av. Talara S/N - AREQUIPA;30/04/2025 12:43;30/04/2025 12:43;NULL
831;120101;VIRGO Salón de recepciones;Av. Giráldez 1081;Av. Giráldez 1081 - HUANCAYO - JUNÍN;30/04/2025 12:52;30/04/2025 12:52;NULL
832;150101;Estadio Nacional;C. José Díaz s/n;C. José Díaz s/n - LIMA;2/05/2025 12:10;2/05/2025 12:10;NULL
833;60508;TEMBLADERA;NULL;YONAN - CAJAMARCA;2/05/2025 16:46;2/05/2025 16:46;NULL
834;230101;CANDELA;Pasaje San José 110;Pasaje San José 110 - TACNA;5/05/2025 11:55;24/09/2025 14:56;NULL
835;130104;Casa Forti;Carretera a Huanchado Pasando el Club Trujillo;Carretera a Huanchado Pasando el Club Trujillo - HUANCHACO - LA LIBERTAD;6/05/2025 16:42;6/05/2025 16:42;NULL
836;150132;Parque N.º 7 Naciones Unidas;Paradero 13 de Próceres;Paradero 13 de Próceres - SAN JUAN DE LURIGANCHO - LIMA;7/05/2025 09:24;7/05/2025 10:21;NULL
837;21801;EXPLANADA REAL PLAZA;Nuevo Chimbote;Nuevo Chimbote - CHIMBOTE - ÁNCASH;7/05/2025 11:40;7/05/2025 11:40;NULL
838;150121;Centro de Convenciones Bolivar;Calle Antonio Polo 756;Calle Antonio Polo 756 - PUEBLO LIBRE - LIMA;7/05/2025 15:02;7/05/2025 15:02;NULL
839;180101;Explanada San Antonio;Costado Coer;Costado Coer - MOQUEGUA;8/05/2025 14:20;8/05/2025 14:20;NULL
840;120303;Complejo Deportivo El Maracaná;NULL;PICHANAQUI - JUNÍN;9/05/2025 08:20;9/05/2025 08:20;NULL
841;120702;ESTADIO MUNICIPAL DE ACOBAMBA;SIMON PEÑA RIVAS;SIMON PEÑA RIVAS - ACOBAMBA - JUNÍN;9/05/2025 10:18;9/05/2025 10:18;NULL
842;150103;Explanada Plaza Josfel;Av. Nicolás Ayllon 4233;Av. Nicolás Ayllon 4233 - ATE - LIMA;9/05/2025 10:42;24/05/2025 17:23;NULL
843;150112;CEVICHERIA HUAIRA;Calle A #350-Urb. Industrial;Calle A #350-Urb. Industrial - INDEPENDENCIA - LIMA;12/05/2025 09:27;12/05/2025 09:27;NULL
844;40101;Boulevard 54;Calle Santa Catalina 107, Cercado;Calle Santa Catalina 107, Cercado - AREQUIPA;12/05/2025 10:55;12/05/2025 10:55;NULL
845;150112;Calle 1 MZ a Lt. 36;(Al costado de discoteca Blue);(Al costado de discoteca Blue) - INDEPENDENCIA - LIMA;13/05/2025 14:50;13/05/2025 15:41;NULL
846;80104;ESTADIO CALI B;Vía Evitamiento;Vía Evitamiento - SAN JERÓNIMO - CUSCO;13/05/2025 16:06;13/05/2025 16:06;NULL
847;150101;Yield Rock;Plaza San Martin, Jirón Carabaya 815;Plaza San Martin, Jirón Carabaya 815 - LIMA;13/05/2025 17:25;13/05/2025 17:25;NULL
848;140205;La Zaranda 2025;FERREÑAFE;FERREÑAFE - PITIPO - LAMBAYEQUE;14/05/2025 11:04;14/05/2025 12:47;NULL
849;140304;EX ALUMNOS DEL COLEGIO BURGA;NULL;JAYANCA - LAMBAYEQUE;14/05/2025 11:19;14/05/2025 11:29;NULL
850;140205;La Zaranda 2025;FERREÑAFE;FERREÑAFE - PITIPO - LAMBAYEQUE;14/05/2025 12:39;14/05/2025 12:47;NULL
851;230101;EXPLANADA PETROPERÚ;Asociación las Buganvillas Mz O Lt2;Asociación las Buganvillas Mz O Lt2 - TACNA;15/05/2025 11:40;15/05/2025 11:40;NULL
852;200101;El Point Salsa y Cumbia;Zona industrial, ref. frente a Samanga espalda de Eppo;Zona industrial, ref. frente a Samanga espalda de Eppo - PIURA;15/05/2025 11:50;15/05/2025 11:50;NULL
853;180301;ILO PUERTO;Av Mariano lino urquieta. S/N.;Av Mariano lino urquieta. S/N. - ILO - MOQUEGUA;15/05/2025 12:05;15/05/2025 12:05;NULL
854;200114;Explanada la Cabaña;NULL;TAMBO GRANDE - PIURA;15/05/2025 15:00;15/05/2025 15:00;NULL
855;21201;Recreo Don Patricio;NULL;CARAZ - ÁNCASH;20/05/2025 09:46;20/05/2025 09:46;NULL
856;221001;PUCACURO;NULL;TOCACHE - SAN MARTÍN;21/05/2025 10:18;21/05/2025 10:18;NULL
857;250301;El Mono;Aguaytia;Aguaytia - PADRE ABAD - UCAYALI;21/05/2025 10:25;21/05/2025 10:25;NULL
858;150136;Casa de la Cultura;Jr. Federico Gallese 420;Jr. Federico Gallese 420 - SAN MIGUEL - LIMA;21/05/2025 11:10;21/05/2025 11:10;NULL
859;150135;Yacumama;Cruce de la Av. Tomas Valle con Av. Angélica Gamarra;Cruce de la Av. Tomas Valle con Av. Angélica Gamarra - SAN MARTÍN DE PORRES - LIMA;21/05/2025 11:58;21/05/2025 11:58;NULL
860;230101;Hotel Dorado;Calle Arias y Aragues N° 151;Calle Arias y Aragues N° 151 - TACNA;24/05/2025 15:48;24/05/2025 15:48;NULL
861;150103;Coliseo Central Folklórica Puno;Av. Las Torres 349;Av. Las Torres 349 - ATE - LIMA;26/05/2025 11:12;26/05/2025 11:12;NULL
862;220901;Explanada Mercado Santa Anita;Morales;Morales - TARAPOTO - SAN MARTÍN;26/05/2025 15:25;26/05/2025 15:25;NULL
863;220901;Campo de Innovación Tecnológica Banda de Shilcayo;NULL;TARAPOTO - SAN MARTÍN;26/05/2025 16:31;26/05/2025 16:31;NULL
864;140120;BENJAMÍN ZAPATA;NULL;TUMAN - LAMBAYEQUE;27/05/2025 10:35;27/05/2025 10:35;NULL
865;140116;LOCAL 5 QUEENS;NULL;CAYALTI - LAMBAYEQUE;27/05/2025 12:12;27/05/2025 12:12;NULL
866;140101;Thabata Restobar;Av. Libertad 130 Santa Victoria;Av. Libertad 130 Santa Victoria - CHICLAYO;30/05/2025 10:36;30/05/2025 10:36;NULL
867;150122;TERRAZA;Calle Junín 430;Calle Junín 430 - MIRAFLORES - LIMA;30/05/2025 16:57;30/05/2025 16:57;NULL
868;250301;Grass Síntetico El Mono;Aguaytia;Aguaytia - PADRE ABAD - UCAYALI;31/05/2025 09:48;31/05/2025 09:48;NULL
869;220601;Playa 27 de Mayo;NULL;JUANJUÍ - SAN MARTÍN;31/05/2025 09:55;31/05/2025 11:12;NULL
870;220601;Alameda Turística de Juanjui;NULL;JUANJUÍ - SAN MARTÍN;31/05/2025 09:59;31/05/2025 09:59;NULL
871;221001;Estadio Municipal;NULL;TOCACHE - SAN MARTÍN;31/05/2025 10:01;31/05/2025 10:01;NULL
872;200702;Coliseo Miguel Custodio de Cabo Blanco de El Alto;NULL;EL ALTO - PIURA;31/05/2025 10:13;31/05/2025 10:13;NULL
873;100604;Playa 27 de Mayo;Aucayacu;Aucayacu - JOSÉ CRESPO Y CASTILLO - HUÁNUCO;31/05/2025 12:30;31/05/2025 12:30;NULL
874;130101;Explanada el Palmar;Av. Panamericana Norte #1320.;Av. Panamericana Norte #1320. - TRUJILLO - LA LIBERTAD;2/06/2025 11:21;2/06/2025 11:21;NULL
875;80901;Estadio Provincial Quillabamba;NULL;SANTA ANA - CUSCO;3/06/2025 09:39;3/06/2025 09:39;NULL
876;150112;Karamba;Av. Industrial 3677;Av. Industrial 3677 - INDEPENDENCIA - LIMA;4/06/2025 14:53;4/06/2025 14:53;NULL
877;211101;Campo Ferial;NULL;JULIACA - PUNO;5/06/2025 09:15;5/06/2025 09:15;NULL
878;150108;Estadio Municipal de Chorrillos;NULL;CHORRILLOS - LIMA;5/06/2025 09:26;5/06/2025 09:26;NULL
879;150142;EX ENIGMA DISCO - SÓTANO;NULL;VILLA EL SALVADOR - LIMA;5/06/2025 09:36;5/06/2025 09:36;NULL
880;200603;Casa Campo Cerro Mocho;NULL;IGNACIO ESCUDERO - PIURA;5/06/2025 09:42;5/06/2025 09:42;NULL
881;200601;Costado del Estadio Somate Bajo;NULL;SULLANA - PIURA;5/06/2025 10:19;5/06/2025 10:19;NULL
882;200111;Terminal Terrestre;NULL;LAS LOMAS - PIURA;5/06/2025 10:33;5/06/2025 10:33;NULL
883;21801;Recreo Doña Esperanza;Av. Buenos Aires Km. 3.5 La Campiña;Av. Buenos Aires Km. 3.5 La Campiña - CHIMBOTE - ÁNCASH;6/06/2025 12:37;6/06/2025 12:37;NULL
884;100601;Recavarren House;Tingo María;Tingo María - RUPA-RUPA - HUÁNUCO;9/06/2025 10:13;9/06/2025 10:13;NULL
885;120201;"Campo Ferial ""Molino San José""";NULL;CONCEPCIÓN - JUNÍN;9/06/2025 11:33;9/06/2025 11:33;NULL
886;150105;Club Apurimac;Av. Brasil 259;Av. Brasil 259 - BREÑA - LIMA;9/06/2025 13:00;9/06/2025 13:00;NULL
887;60401;Local La Caballita Recreo Campestre;NULL;CHOTA - CAJAMARCA;12/06/2025 10:33;12/06/2025 10:34;NULL
888;130203;Coliseo Municipal Chocope;NULL;CHOCOPE - LA LIBERTAD;12/06/2025 10:39;12/06/2025 10:39;NULL
889;81301;Estadio Municipal;NULL;URUBAMBA - CUSCO;13/06/2025 12:08;13/06/2025 12:08;NULL
890;130104;Explanada El Milagro Sector 2;Al costado del Colegio Señor de los Milagros;Al costado del Colegio Señor de los Milagros - HUANCHACO - LA LIBERTAD;13/06/2025 17:05;13/06/2025 17:05;NULL
891;150108;Circulo Militar - Sede Certes;Av. Escuela Militar 990;Av. Escuela Militar 990 - CHORRILLOS - LIMA;13/06/2025 18:25;13/06/2025 18:25;NULL
892;150510;PLAZA DE ARMAS;NULL;NUEVO IMPERIAL - LIMA;16/06/2025 14:16;16/06/2025 14:16;NULL
893;150108;Manhattan Disco;Cordillera Central Las Delicias de Villa;Cordillera Central Las Delicias de Villa - CHORRILLOS - LIMA;16/06/2025 15:55;16/06/2025 15:55;NULL
894;50101;Avenida Independencia N° 502;NULL;AYACUCHO;17/06/2025 09:28;17/06/2025 09:28;NULL
895;140105;Super Complejo El Pibe;Av. Chiclayo 885;Av. Chiclayo 885 - JOSÉ LEONARDO ORTIZ - LAMBAYEQUE;18/06/2025 09:20;26/08/2025 15:41;NULL
896;150122;Tierra Baldía;Av. Ejército 847;Av. Ejército 847 - MIRAFLORES - LIMA;18/06/2025 10:11;18/06/2025 10:11;NULL
897;60401;La Caballita;NULL;CHOTA - CAJAMARCA;18/06/2025 15:13;18/06/2025 15:13;NULL
898;80101;Pje. Santiago;NULL;CUSCO;23/06/2025 09:05;23/06/2025 09:05;NULL
899;150101;Teatro Municipal de Lima;Jirón Ica 377;Jirón Ica 377 - LIMA;23/06/2025 11:45;23/06/2025 11:45;NULL
900;80101;Estadio Universitario Cusco;Av. De La Cultura S/N;Av. De La Cultura S/N - CUSCO;23/06/2025 12:28;23/06/2025 12:28;NULL
901;60701;IE 83010 de Bambamarca;NULL;BAMBAMARCA - CAJAMARCA;24/06/2025 16:57;25/06/2025 09:36;NULL
902;200806;Estadio Municipal;NULL;RINCONADA LLICUAR - PIURA;24/06/2025 17:23;24/06/2025 17:23;NULL
903;200110;Estadio Municipal de La Unión;NULL;LA UNIÓN - PIURA;26/06/2025 10:54;26/06/2025 10:54;NULL
904;80101;Ukukus - Av. El Sol;NULL;CUSCO;26/06/2025 15:06;26/06/2025 15:06;NULL
905;140108;COMPLEJO SANTA MARGARITA;Callanca;Callanca - MONSEFU - LAMBAYEQUE;3/07/2025 16:21;3/07/2025 16:21;NULL
906;120107;ESTADIO COTO COTO;NULL;CHILCA - JUNÍN;4/07/2025 12:03;4/07/2025 12:03;NULL
907;60801;Stacion;Prol. Mariano Melgar;Prol. Mariano Melgar - JAÉN - CAJAMARCA;4/07/2025 15:08;4/07/2025 15:08;NULL
908;110301;Desert Club;Av. Los Incas #4488-Frente a Sabor;Av. Los Incas #4488-Frente a Sabor - NASCA - ICA;4/07/2025 15:17;4/07/2025 15:17;NULL
909;150112;Blue Fiesta Total;Calle 1 #175 - 2do Piso;Calle 1 #175 - 2do Piso - INDEPENDENCIA - LIMA;7/07/2025 15:28;7/07/2025 15:28;NULL
910;150137;Rustica;CC. Mall Aventura Plaza Santa Anita - 3er Piso;CC. Mall Aventura Plaza Santa Anita - 3er Piso - SANTA ANITA - LIMA;8/07/2025 09:24;8/07/2025 09:24;NULL
911;150112;El Nuevo Super Complejo;Cruce Pan. Norte con Ovalo Naranjal (Frente al Huaralino);Cruce Pan. Norte con Ovalo Naranjal (Frente al Huaralino) - INDEPENDENCIA - LIMA;8/07/2025 16:47;7/10/2025 12:34;NULL
912;40107;Estadio Juan Velazco Alvarado;NULL;JACOBO HUNTER - AREQUIPA;9/07/2025 15:40;9/07/2025 15:40;NULL
913;150507;Costa Green;Parcela2, Fundo Santa Adela, Nuevo Imperial;Parcela2, Fundo Santa Adela, Nuevo Imperial - IMPERIAL - LIMA;10/07/2025 09:10;10/07/2025 09:10;NULL
914;80101;Rockhouse;Calle Saphy 549;Calle Saphy 549 - CUSCO;10/07/2025 09:53;10/07/2025 09:53;NULL
915;150122;El Mejor Local;NULL;MIRAFLORES - LIMA;10/07/2025 10:08;10/07/2025 10:08;NULL
916;150122;Faena Show Bar;Calle Bellavista 231;Calle Bellavista 231 - MIRAFLORES - LIMA;10/07/2025 12:20;12/07/2025 15:04;NULL
917;130402;Parque Infantil;NULL;PACANGA - LA LIBERTAD;10/07/2025 16:48;10/07/2025 16:48;NULL
918;60301;Centro Base;NULL;CELENDÍN - CAJAMARCA;10/07/2025 17:11;10/07/2025 17:11;NULL
919;150112;Mega Plaza;NULL;INDEPENDENCIA - LIMA;10/07/2025 19:28;10/07/2025 19:28;NULL
920;200114;Estadio Deportivo;NULL;TAMBO GRANDE - PIURA;11/07/2025 08:27;11/07/2025 08:27;NULL
921;220910;Colegio de Médicos Región San Martín;Campo Recreacional;Campo Recreacional - MORALES - SAN MARTÍN;11/07/2025 10:21;11/07/2025 10:22;NULL
922;150112;Explanada MegaPlaza;NULL;INDEPENDENCIA - LIMA;11/07/2025 14:32;11/07/2025 14:32;NULL
923;80104;Explanada Kayra;Av. La Cultura S/N;Av. La Cultura S/N - SAN JERÓNIMO - CUSCO;12/07/2025 09:35;12/07/2025 09:35;NULL
924;150101;Parque La Muralla Centro de Lima;Cruce Jr. Amazonas y Av. Abancay;Cruce Jr. Amazonas y Av. Abancay - LIMA;12/07/2025 15:23;12/07/2025 15:23;NULL
925;110201;One Night;C. Miguel Grau Grocio Prado;C. Miguel Grau Grocio Prado - CHINCHA ALTA - ICA;15/07/2025 10:32;15/07/2025 10:32;NULL
926;140101;La Fama Restobar;Av. Prolongación Bolognesi Cdra 11 Ex Vikingos;Av. Prolongación Bolognesi Cdra 11 Ex Vikingos - CHICLAYO;15/07/2025 11:08;15/07/2025 11:08;NULL
927;80910;Campo Ferial;NULL;PICHARI - CUSCO;15/07/2025 15:45;15/07/2025 15:45;NULL
928;40101;Waya Lookout;Plaza De Armas Arequipa - Portal De San Agustin 115a, Terraza;Plaza De Armas Arequipa - Portal De San Agustin 115a, Terraza - AREQUIPA;16/07/2025 13:37;16/07/2025 13:37;NULL
929;120101;Local Ovalo Julio Sumar;NULL;HUANCAYO - JUNÍN;17/07/2025 09:15;17/07/2025 09:15;NULL
930;170101;Centro Cultural Amazónico Tukuy Yawar, Puerto Maldonado;Jr. Daniel Alcides Carrión 387;Jr. Daniel Alcides Carrión 387 - TAMBOPATA - MADRE DE DIOS;17/07/2025 09:59;17/07/2025 12:54;NULL
931;120107;Parque Zonal Coto Coto;NULL;CHILCA - JUNÍN;17/07/2025 13:10;17/07/2025 13:10;NULL
932;150135;Arena Lima Norte;Tomas Valle 1933;Tomas Valle 1933 - SAN MARTÍN DE PORRES - LIMA;18/07/2025 09:51;18/07/2025 09:51;NULL
